video,release_id,report_id,sample_index,approx_second,source_frame_index,phase,dvids_anchor,candidate_x,candidate_y,dx_from_frame_center,dy_from_frame_center,bbox_w,bbox_h,area,max_luma,mean_luma,candidate_count,nearest_colored_overlay_px,overlay_relation,review_confidence,annotated_frame_path,zoom_patch_path
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,91,147.00,4410,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,823.8,527.0,-136.2,-13.0,10,6,43,253,195.65,27,89.86,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0091_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0091_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,92,147.50,4425,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,913.4,527.0,-46.6,-13.0,25,17,167,175,171.92,30,9.04,near colored reticle/overlay,low,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0092_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0092_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,93,148.00,4440,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,936.3,586.1,-23.7,46.1,28,20,257,173,171.93,25,23.1,near colored reticle/overlay,low,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0093_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0093_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,94,148.50,4455,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,750.9,529.9,-209.1,-10.1,5,5,22,249,200.91,19,163.2,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0094_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0094_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,95,149.00,4470,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,990.4,522.7,30.4,-17.3,25,17,215,174,171.22,31,12.77,near colored reticle/overlay,low,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0095_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0095_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,96,149.50,4485,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,987.6,523.5,27.6,-16.5,22,20,296,174,172.0,27,11.46,near colored reticle/overlay,low,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0096_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0096_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,97,150.00,4500,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,917.4,527.4,-42.6,-12.6,30,21,245,179,171.1,30,7.58,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0097_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0097_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,98,150.50,4515,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,658.0,547.0,-302.0,7.0,5,5,21,244,189.67,26,255.1,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0098_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0098_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,99,151.00,4530,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,914.8,528.6,-45.2,-11.4,23,15,127,180,171.87,33,6.42,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0099_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0099_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,100,151.50,4545,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,653.8,556.2,-306.2,16.2,5,5,19,253,191.79,23,259.66,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0100_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0100_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,101,152.00,4560,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,917.3,528.7,-42.7,-11.3,27,22,179,173,169.51,24,7.26,near colored reticle/overlay,low,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0101_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0101_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,102,152.50,4575,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,689.1,551.4,-270.9,11.4,5,4,17,239,191.0,24,225.17,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0102_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0102_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,103,153.00,4590,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,915.3,582.8,-44.7,42.8,40,51,547,173,171.83,27,40.75,separate from colored reticle/overlay,low,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0103_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0103_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,104,153.50,4605,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,981.5,558.5,21.5,18.5,37,27,439,179,175.21,32,16.46,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0104_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0104_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,105,154.00,4620,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,983.0,525.4,23.0,-14.6,31,18,301,180,176.02,20,9.61,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0105_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0105_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,106,154.50,4635,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,982.3,524.5,22.3,-15.5,29,21,334,182,179.14,28,10.55,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0106_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0106_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,107,155.00,4650,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,774.0,508.6,-186.0,-31.4,5,6,25,255,205.92,24,141.91,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0107_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0107_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,108,155.50,4665,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,979.6,581.7,19.6,41.7,24,30,329,180,175.87,29,15.7,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0108_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0108_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,109,156.00,4680,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,769.4,499.6,-190.6,-40.4,6,6,30,250,201.83,18,148.41,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0109_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0109_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,110,156.50,4695,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,757.9,495.3,-202.1,-44.7,5,6,24,251,200.0,21,160.62,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0110_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0110_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,111,157.00,4710,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,738.9,489.9,-221.1,-50.1,5,5,22,250,203.27,24,180.35,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0111_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0111_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,112,157.50,4725,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,910.8,602.2,-49.2,62.2,32,20,308,179,177.55,28,52.23,separate from colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0112_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0112_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,113,158.00,4740,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,742.9,493.7,-217.1,-46.3,5,6,24,252,200.25,24,175.81,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0113_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0113_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,114,158.50,4755,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,929.8,572.5,-30.2,32.5,46,43,846,182,177.76,26,27.2,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0114_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0114_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,115,159.00,4770,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,987.9,524.8,27.9,-15.2,29,17,215,182,178.13,32,10.16,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0115_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0115_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,116,159.50,4785,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,842.6,586.7,-117.4,46.7,9,7,46,255,200.76,21,85.08,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0116_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0116_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,117,160.00,4800,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,863.3,616.1,-96.7,76.1,9,9,47,253,200.28,16,90.39,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0117_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0117_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,118,160.50,4815,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,850.3,624.3,-109.7,84.3,6,7,34,252,201.47,33,104.67,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0118_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0118_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,119,161.00,4830,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,823.6,619.1,-136.4,79.1,10,6,40,252,195.03,23,119.61,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0119_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0119_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,120,161.50,4845,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,787.9,613.1,-172.1,73.1,11,6,43,252,196.19,22,145.63,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0120_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0120_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,121,162.00,4860,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,986.1,526.9,26.1,-13.1,21,20,195,181,175.08,20,8.1,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0121_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0121_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,122,162.50,4875,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,978.1,585.7,18.1,45.7,22,20,147,181,176.29,25,15.22,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0122_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0122_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,123,163.00,4890,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,978.2,591.6,18.2,51.6,18,11,113,180,176.35,29,18.83,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0123_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0123_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,124,163.50,4905,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,648.2,556.8,-311.8,16.8,5,5,19,248,197.05,18,265.38,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0124_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0124_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,125,164.00,4920,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,646.8,537.2,-313.2,-2.8,5,5,19,243,201.16,33,266.16,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0125_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0125_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,126,164.50,4935,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,897.0,586.9,-63.0,46.9,34,20,311,182,176.61,32,48.39,separate from colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0126_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0126_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,127,165.00,4950,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,971.1,524.8,11.1,-15.2,67,30,667,187,179.1,41,8.6,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0127_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0127_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,128,165.50,4965,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,936.7,570.8,-23.3,30.8,38,52,764,183,180.06,32,20.68,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0128_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0128_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,129,166.00,4980,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,671.9,475.4,-288.1,-64.6,5,4,17,238,195.65,23,249.58,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0129_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0129_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,130,166.50,4995,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,673.2,460.8,-286.8,-79.2,5,5,19,249,198.79,22,251.64,separate from colored reticle/overlay,high,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0130_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0130_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,131,167.00,5010,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,986.5,526.2,26.5,-13.8,30,17,221,178,174.44,30,8.86,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0131_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0131_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,132,167.50,5025,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,972.3,587.8,12.3,47.8,15,19,148,179,172.43,22,11.01,near colored reticle/overlay,medium,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0132_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0132_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,133,168.00,5040,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,1003.7,573.9,43.7,33.9,15,21,151,174,172.8,27,31.94,near colored reticle/overlay,low,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0133_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0133_patch.jpg
DOD_111688825.mp4,DOW-UAP-PR27,DoW-UAP-D23,134,168.50,5055,zoom and centered track,DVIDS: 02:14 zoom; 02:15-03:26 contrast remains generally centered,960.9,589.5,0.9,49.5,19,13,131,176,173.07,28,7.48,near colored reticle/overlay,low,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/annotated-frames/frame_0134_annotated.jpg,https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111688825/object-zoom-patches/frame_0134_patch.jpg
