video,release_id,report_id,sample_index,approx_second,source_frame_index,phase,dvids_anchor,candidate_x,candidate_y,dx_from_frame_center,dy_from_frame_center,bbox_w,bbox_h,area,max_luma,mean_luma,candidate_count,nearest_colored_overlay_px,overlay_relation,review_confidence,annotated_frame_path,zoom_patch_path
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,95,47.50,1425,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,1827.5,1.4,867.5,-538.6,14,4,54,182,142.8,7,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0095_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0095_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,96,48.00,1440,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,915.1,586.6,-44.9,46.6,5,4,17,244,177.65,6,9.13,near colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0096_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0096_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,97,48.50,1455,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,908.9,554.1,-51.1,14.1,3,3,8,217,169.5,4,2.88,intersects colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0097_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0097_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,98,49.00,1470,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,910.5,528.5,-49.5,-11.5,4,4,12,221,159.17,6,4.53,intersects colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0098_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0098_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,99,49.50,1485,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,913.0,514.5,-47.0,-25.5,3,2,6,215,172.0,9,5.02,near colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0099_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0099_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,100,50.00,1500,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,916.4,508.4,-43.6,-31.6,4,4,13,233,156.31,8,8.39,near colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0100_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0100_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,101,50.50,1515,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,921.4,502.4,-38.6,-37.6,4,4,13,235,184.85,8,4.67,intersects colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0101_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0101_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,102,51.00,1530,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,922.4,499.4,-37.6,-40.6,4,4,13,235,159.92,7,3.41,intersects colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0102_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0102_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,103,51.50,1545,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,919.4,501.4,-40.6,-38.6,4,4,13,229,158.54,5,3.41,intersects colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0103_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0103_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,104,52.00,1560,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,916.0,504.5,-44.0,-35.5,5,4,16,239,168.25,6,4.92,intersects colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0104_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0104_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,105,52.50,1575,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,911.0,516.5,-49.0,-23.5,5,4,16,224,160.5,7,5.59,near colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0105_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0105_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,106,53.00,1590,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,907.1,528.9,-52.9,-11.1,3,3,8,230,170.12,7,2.4,intersects colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0106_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0106_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,107,53.50,1605,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,1827.5,1.4,867.5,-538.6,14,4,54,182,142.72,5,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0107_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0107_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,108,54.00,1620,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,909.0,559.5,-51.0,19.5,3,2,6,236,181.67,5,1.8,intersects colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0108_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0108_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,109,54.50,1635,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,914.5,572.5,-45.5,32.5,4,4,12,229,171.58,7,8.51,near colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0109_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0109_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,110,55.00,1650,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,924.0,578.4,-36.0,38.4,5,4,13,210,162.54,7,18.0,near colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0110_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0110_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,111,55.50,1665,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,1827.5,1.4,867.5,-538.6,14,4,54,180,143.0,7,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0111_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0111_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,112,56.00,1680,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,944.5,587.0,-15.5,47.0,2,3,6,238,187.0,5,14.5,near colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0112_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0112_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,113,56.50,1695,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,949.5,589.5,-10.5,49.5,2,2,4,232,204.0,7,9.51,near colored reticle/overlay,low,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0113_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0113_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,114,57.00,1710,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,956.0,592.0,-4.0,52.0,3,3,9,228,170.22,9,3.0,intersects colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0114_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0114_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,115,57.50,1725,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,955.5,588.5,-4.5,48.5,2,2,4,180,153.0,7,1.58,intersects colored reticle/overlay,low,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0115_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0115_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,116,58.00,1740,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,952.6,587.6,-7.4,47.6,4,4,13,236,182.92,8,6.4,near colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0116_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0116_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,117,58.50,1755,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,952.5,587.5,-7.5,47.5,4,4,12,225,169.42,5,6.52,near colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0117_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0117_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,118,59.00,1770,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,951.4,586.4,-8.6,46.4,4,4,13,228,178.85,6,7.63,near colored reticle/overlay,high,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0118_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0118_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,119,59.50,1785,generally centered in FOV,DVIDS: 00:20-01:00 area remains generally centered,1827.5,1.4,867.5,-538.6,14,4,54,186,143.33,2,,no colored reticle/overlay detected,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0119_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0119_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,120,60.00,1800,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,186,143.33,2,,no colored reticle/overlay detected,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0120_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0120_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,121,60.50,1815,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,182,144.33,2,,no colored reticle/overlay detected,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0121_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0121_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,122,61.00,1830,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,953.5,585.5,-6.5,45.5,2,2,4,177,142.75,9,1.58,intersects colored reticle/overlay,low,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0122_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0122_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,123,61.50,1845,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,952.5,587.5,-7.5,47.5,2,2,4,195,155.75,7,1.58,intersects colored reticle/overlay,low,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0123_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0123_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,124,62.00,1860,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,181,144.46,3,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0124_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0124_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,125,62.50,1875,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,186,145.13,9,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0125_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0125_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,126,63.00,1890,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,185,144.98,8,473.4,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0126_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0126_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,127,63.50,1905,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,144.13,7,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0127_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0127_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,128,64.00,1920,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,143.59,4,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0128_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0128_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,129,64.50,1935,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,188,144.72,6,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0129_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0129_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,130,65.00,1950,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,949.5,583.5,-10.5,43.5,2,2,4,196,163.0,7,1.58,intersects colored reticle/overlay,low,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0130_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0130_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,131,65.50,1965,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,948.5,581.5,-11.5,41.5,2,2,4,189,153.25,9,1.58,intersects colored reticle/overlay,low,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0131_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0131_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,132,66.00,1980,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,1827.5,1.4,867.5,-538.6,14,4,54,183,143.43,6,474.58,separate from colored reticle/overlay,medium,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0132_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0132_patch.jpg
DOD_111689011.mp4,DOW-UAP-PR34,DoW-UAP-D33,133,66.50,1995,blue-reticle designation,DVIDS: 01:00-02:01 blue reticle designates and synchronizes with contrast area,948.5,581.5,-11.5,41.5,2,2,4,193,169.0,6,1.58,intersects colored reticle/overlay,low,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/annotated-frames/frame_0133_annotated.jpg,C:/Users/Dan/Desktop/Projects/igh-planning/https://github.com/dfredriksen/ufo-uap-release-corpus-assessment/blob/main/research/ufo-derived/video-hard-pair-phase-review/DOD_111689011/object-zoom-patches/frame_0133_patch.jpg
